image,layer,mean,sd,roughness_Ra,roughness_Ra1
Resized_26_0234.tif,ilm - isos,13.47414,8.01117,6.31252,0.46849
Resized_26_0235.tif,ilm - isos,13.09086,7.13093,5.53394,0.42273
Resized_26_0236.tif,ilm - isos,13.51529,8.36724,5.98625,0.44292
Resized_26_0237.tif,ilm - isos,12.64857,7.02925,5.30038,0.41905
Resized_26_0238.tif,ilm - isos,133.92700,122.29006,119.37424,0.89134
Resized_26_0239.tif,ilm - isos,13.50986,7.35746,5.52442,0.40892
Resized_26_0240.tif,ilm - isos,13.34443,6.99967,5.34397,0.40046
Resized_26_0241.tif,ilm - isos,11.82586,6.36040,4.91368,0.41550
Resized_26_0242.tif,ilm - isos,12.92729,6.88401,5.41823,0.41913
Resized_26_0243.tif,ilm - isos,12.15271,6.80850,4.99667,0.41116
Resized_26_0244.tif,ilm - isos,12.20114,5.63305,4.35794,0.35718
Resized_26_0245.tif,ilm - isos,14.05686,8.42010,5.97896,0.42534
Resized_26_0246.tif,ilm - isos,12.55771,7.89465,5.68049,0.45235
Resized_26_0247.tif,ilm - isos,12.99243,7.26118,5.36522,0.41295
Resized_26_0248.tif,ilm - isos,12.45571,7.32887,5.48023,0.43998
Resized_26_0249.tif,ilm - isos,12.81014,6.87767,5.20011,0.40594
Resized_26_0250.tif,ilm - isos,13.92643,7.33838,5.64101,0.40506
Resized_26_0252.tif,ilm - isos,13.29143,7.29121,5.71761,0.43017
Resized_26_0255.tif,ilm - isos,13.51543,6.90337,5.35677,0.39634
Resized_26_0256.tif,ilm - isos,12.16414,6.56736,5.10694,0.41984
Resized_26_0257.tif,ilm - isos,136.96957,120.31918,119.32299,0.87116
Resized_26_0258.tif,ilm - isos,13.67343,7.27580,5.35786,0.39184
Resized_26_0259.tif,ilm - isos,15.81143,10.04176,7.46884,0.47237
Resized_26_0260.tif,ilm - isos,15.67286,11.24503,7.78188,0.49652
Resized_26_0261.tif,ilm - isos,14.61086,9.57878,6.61296,0.45261
Resized_26_0262.tif,ilm - isos,13.92171,7.82400,5.91376,0.42479
Resized_26_0263.tif,ilm - isos,19.78457,21.25072,12.86954,0.65048
Resized_26_0264.tif,ilm - isos,14.26914,7.85663,5.91324,0.41441
Resized_26_0265.tif,ilm - isos,12.58557,5.68857,4.46117,0.35447
Resized_26_0266.tif,ilm - isos,12.71800,5.53730,4.49981,0.35381
Resized_26_0267.tif,ilm - isos,14.08171,7.37683,5.41745,0.38472
Resized_26_0268.tif,ilm - isos,13.53500,6.86940,5.31425,0.39263
Resized_26_0269.tif,ilm - isos,13.21771,6.09477,4.75524,0.35976
Resized_26_0270.tif,ilm - isos,14.63800,7.66841,5.79252,0.39572
Resized_26_0272.tif,ilm - isos,13.17586,6.67568,5.18055,0.39319
Resized_26_0273.tif,ilm - isos,13.62729,7.23329,5.41692,0.39751
Resized_26_0274.tif,ilm - isos,13.84900,7.93641,5.66499,0.40905
Resized_26_0275.tif,ilm - isos,14.63500,8.33329,6.32302,0.43205
Resized_26_0276.tif,ilm - isos,14.87886,8.81243,6.76439,0.45463
Resized_26_0277.tif,ilm - isos,14.86657,7.91301,6.09502,0.40998
Resized_26_0278.tif,ilm - isos,13.86843,7.93865,5.86394,0.42283
Resized_26_0279.tif,ilm - isos,13.80514,7.34020,5.57510,0.40384
Resized_26_0280.tif,ilm - isos,13.79857,7.39323,5.89121,0.42694
Resized_26_0281.tif,ilm - isos,13.73300,7.31483,5.59281,0.40725
Resized_26_0282.tif,ilm - isos,13.26700,7.28777,5.48368,0.41333
Resized_26_0283.tif,ilm - isos,12.25800,5.55527,4.35062,0.35492
Resized_26_0284.tif,ilm - isos,13.35429,6.99335,5.41458,0.40546
Resized_26_0285.tif,ilm - isos,13.30857,8.15924,5.73539,0.43095
Resized_26_0286.tif,ilm - isos,12.86414,5.45828,4.41749,0.34340
Resized_26_0287.tif,ilm - isos,12.70729,6.12991,4.76845,0.37525
Resized_26_0288.tif,ilm - isos,12.95771,6.39893,5.00965,0.38662
Resized_26_0289.tif,ilm - isos,13.79529,7.95136,6.03587,0.43753
Resized_26_0291.tif,ilm - isos,13.65343,6.82527,5.44733,0.39897
Resized_26_0292.tif,ilm - isos,13.39371,7.13592,5.49202,0.41004
Resized_26_0293.tif,ilm - isos,12.66671,5.83286,4.53558,0.35807
Resized_26_0294.tif,ilm - isos,12.59414,6.07147,4.68554,0.37204
Resized_26_0295.tif,ilm - isos,11.59000,6.06837,4.54636,0.39227
Resized_26_0297.tif,ilm - isos,13.25829,7.86332,5.83632,0.44020
Resized_26_0298.tif,ilm - isos,12.88529,6.34311,4.97194,0.38586
Resized_26_0299.tif,ilm - isos,14.60800,8.27845,6.15588,0.42140
Resized_26_0300.tif,ilm - isos,13.66686,7.57404,5.56470,0.40717
Resized_26_0301.tif,ilm - isos,13.27629,7.96678,5.91166,0.44528
Resized_26_0302.tif,ilm - isos,13.79100,7.94210,6.11068,0.44309
Resized_26_0305.tif,ilm - isos,13.92443,7.83741,5.95159,0.42742
Resized_26_0306.tif,ilm - isos,12.89786,7.13255,5.51186,0.42735
Resized_26_0307.tif,ilm - isos,12.69457,7.35973,5.27335,0.41540
Resized_26_0308.tif,ilm - isos,12.12043,6.34271,4.76133,0.39284
Resized_26_0310.tif,ilm - isos,13.55200,7.36574,5.42318,0.40018
Resized_26_0311.tif,ilm - isos,21.19957,13.58005,9.18715,0.43336
Resized_26_0312.tif,ilm - isos,18.87900,11.36635,9.67035,0.51223
Resized_26_0313.tif,ilm - isos,12.83529,6.80260,5.36149,0.41772
Resized_26_0314.tif,ilm - isos,12.88229,6.38276,4.82209,0.37432
Resized_26_0315.tif,ilm - isos,12.23871,6.46043,5.05936,0.41339
Resized_26_0316.tif,ilm - isos,11.62386,6.08879,4.55049,0.39148
Resized_31_0000.tif,ilm - isos,14.07740,8.21050,5.86606,0.41670
Resized_31_0001.tif,ilm - isos,13.14749,6.80020,5.16373,0.39275
Resized_31_0002.tif,ilm - isos,12.45365,5.44338,4.32804,0.34753
Resized_31_0003.tif,ilm - isos,13.89817,6.50225,5.09225,0.36640
Resized_31_0004.tif,ilm - isos,15.15160,7.74336,6.03246,0.39814
Resized_31_0005.tif,ilm - isos,15.38813,6.85487,5.33238,0.34653
Resized_31_0006.tif,ilm - isos,12.17626,6.02601,4.65088,0.38196
Resized_31_0007.tif,ilm - isos,14.28904,6.85904,5.35461,0.37474
Resized_31_0008.tif,ilm - isos,14.86507,7.26300,5.35168,0.36002
Resized_31_0009.tif,ilm - isos,12.38539,6.56990,4.97603,0.40177
Resized_31_0010.tif,ilm - isos,12.59041,5.89602,4.82724,0.38341
Resized_31_0011.tif,ilm - isos,12.64361,5.77493,4.79780,0.37946
Resized_31_0012.tif,ilm - isos,13.62534,5.83710,4.86175,0.35682
Resized_31_0013.tif,ilm - isos,13.30228,5.87336,5.02935,0.37808
Resized_31_0014.tif,ilm - isos,13.80068,6.71378,5.34077,0.38699
Resized_31_0015.tif,ilm - isos,12.33607,5.69041,4.81300,0.39016
Resized_31_0016.tif,ilm - isos,15.61530,7.31291,5.80862,0.37198
Resized_31_0017.tif,ilm - isos,15.43881,8.19878,6.39501,0.41422
Resized_31_0018.tif,ilm - isos,15.49269,7.74388,6.47522,0.41795
Resized_31_0019.tif,ilm - isos,17.57808,10.85563,8.56635,0.48733
Resized_31_0020.tif,ilm - isos,16.71210,9.01104,7.24658,0.43361
Resized_31_0021.tif,ilm - isos,16.47785,10.22651,7.83856,0.47570
Resized_31_0022.tif,ilm - isos,17.48265,11.60086,8.89934,0.50904
Resized_31_0023.tif,ilm - isos,15.52922,8.64712,6.67892,0.43009
Resized_31_0024.tif,ilm - isos,14.86119,7.35238,6.00094,0.40380
Resized_31_0025.tif,ilm - isos,14.22169,7.34800,6.09957,0.42889
Resized_31_0026.tif,ilm - isos,15.02466,7.00059,5.55956,0.37003
Resized_31_0027.tif,ilm - isos,14.29772,7.58205,6.05107,0.42322
Resized_31_0028.tif,ilm - isos,13.57100,5.91546,4.72893,0.34846
Resized_31_0029.tif,ilm - isos,13.15708,6.32932,4.89515,0.37205
Resized_31_0030.tif,ilm - isos,13.32922,6.08817,5.00881,0.37578
Resized_31_0031.tif,ilm - isos,13.63927,5.58429,4.56341,0.33458
Resized_31_0032.tif,ilm - isos,13.50502,6.14774,4.86178,0.36000
Resized_31_0033.tif,ilm - isos,15.34795,7.10563,5.46862,0.35631
Resized_31_0034.tif,ilm - isos,13.58151,6.32979,5.22005,0.38435
Resized_31_0035.tif,ilm - isos,15.26164,8.11875,6.14929,0.40292
Resized_31_0036.tif,ilm - isos,14.97215,6.86776,5.46079,0.36473
Resized_31_0037.tif,ilm - isos,14.38607,6.54575,5.33613,0.37092
Resized_31_0038.tif,ilm - isos,14.03607,6.40678,5.11140,0.36416
Resized_31_0040.tif,ilm - isos,12.93196,6.77458,5.34954,0.41367
Resized_31_0041.tif,ilm - isos,14.87009,6.79402,5.54636,0.37299
Resized_31_0042.tif,ilm - isos,14.21233,6.41975,5.08702,0.35793
Resized_31_0043.tif,ilm - isos,16.61986,14.13934,9.70700,0.58406
Resized_31_0044.tif,ilm - isos,13.86553,7.22992,5.57879,0.40235
Resized_31_0045.tif,ilm - isos,12.59361,5.70859,4.74770,0.37699
Resized_31_0048.tif,ilm - isos,14.32626,6.04816,4.85665,0.33900
Resized_31_0049.tif,ilm - isos,14.59406,8.84726,6.65456,0.45598
Resized_31_0050.tif,ilm - isos,13.40639,6.47677,5.02914,0.37513
Resized_31_0051.tif,ilm - isos,13.17466,6.32711,4.86093,0.36896
Resized_31_0054.tif,ilm - isos,14.52580,7.45715,5.35064,0.36835
Resized_31_0055.tif,ilm - isos,13.79110,6.61705,5.06582,0.36733
Resized_31_0056.tif,ilm - isos,14.08333,6.39948,5.06982,0.35999
Resized_31_0057.tif,ilm - isos,13.04658,6.01848,4.99831,0.38311
Resized_31_0058.tif,ilm - isos,13.58995,6.11285,4.58844,0.33763
Resized_31_0059.tif,ilm - isos,12.86826,5.82925,4.30792,0.33477
Resized_31_0060.tif,ilm - isos,14.28927,7.54241,5.69627,0.39864
Resized_31_0061.tif,ilm - isos,13.76096,6.05929,4.86608,0.35362
Resized_31_0063.tif,ilm - isos,14.54361,8.16566,6.06252,0.41685
Resized_31_0064.tif,ilm - isos,14.60457,9.04099,6.90989,0.47313
Resized_31_0065.tif,ilm - isos,16.17877,9.79965,7.42673,0.45904
Resized_31_0066.tif,ilm - isos,14.08858,6.87456,5.43843,0.38602
Resized_31_0067.tif,ilm - isos,13.41986,7.24155,5.39677,0.40215
Resized_31_0068.tif,ilm - isos,13.65251,7.05693,5.27987,0.38673
Resized_31_0070.tif,ilm - isos,12.96484,5.54111,4.33712,0.33453
Resized_31_0072.tif,ilm - isos,12.58653,5.54424,4.31821,0.34308
Resized_31_0073.tif,ilm - isos,11.67489,4.85489,4.03010,0.34519
Resized_31_0075.tif,ilm - isos,12.51849,6.15306,4.73631,0.37835
Resized_31_0076.tif,ilm - isos,13.41279,6.11699,4.91529,0.36646
Resized_31_0077.tif,ilm - isos,14.42283,7.38302,5.54109,0.38419
Resized_31_0079.tif,ilm - isos,13.45890,5.76632,4.48864,0.33351
Resized_31_0080.tif,ilm - isos,13.58447,5.75697,4.66100,0.34311
Resized_31_0081.tif,ilm - isos,13.27215,6.23751,4.92702,0.37123
Resized_31_0082.tif,ilm - isos,13.33630,6.22487,4.94797,0.37102
Resized_31_0083.tif,ilm - isos,13.55137,7.15208,5.44885,0.40209
Resized_31_0085.tif,ilm - isos,14.48493,7.32930,5.41810,0.37405
Resized_31_0086.tif,ilm - isos,12.09749,4.83586,4.10905,0.33966
Resized_31_0088.tif,ilm - isos,13.33128,5.36284,4.29833,0.32242
Resized_31_0089.tif,ilm - isos,12.77237,5.83209,4.75462,0.37226
Resized_31_0094.tif,ilm - isos,12.30365,5.93206,4.33902,0.35266
Resized_31_0096.tif,ilm - isos,13.10959,5.36504,4.21600,0.32160
Resized_31_0098.tif,ilm - isos,14.94566,6.20461,4.71338,0.31537
Resized_31_0099.tif,ilm - isos,14.13493,5.53808,4.52413,0.32007
Resized_31_0101.tif,ilm - isos,15.08950,6.79617,5.40889,0.35845
Resized_31_0103.tif,ilm - isos,12.88630,5.88404,4.77582,0.37061
Resized_31_0106.tif,ilm - isos,16.07352,7.92100,6.10509,0.37982
Resized_31_0109.tif,ilm - isos,14.18653,6.12917,4.81705,0.33955
Resized_31_0110.tif,ilm - isos,15.39361,7.50987,5.64828,0.36692
Resized_31_0112.tif,ilm - isos,15.00479,7.23442,5.54838,0.36977
Resized_31_0113.tif,ilm - isos,14.49589,8.06718,5.88301,0.40584
Resized_31_0116.tif,ilm - isos,12.21119,5.03823,4.14951,0.33981
Resized_31_0117.tif,ilm - isos,13.09909,6.39984,4.82255,0.36816
Resized_31_0119.tif,ilm - isos,13.54589,6.37214,4.93222,0.36411
Resized_31_0120.tif,ilm - isos,14.05890,6.59605,4.61888,0.32854
Resized_31_0121.tif,ilm - isos,13.68813,6.82466,5.08156,0.37124
Resized_31_0124.tif,ilm - isos,15.89041,9.76962,7.42075,0.46700
Resized_31_0125.tif,ilm - isos,13.53311,7.49926,5.84936,0.43223
Resized_31_0126.tif,ilm - isos,15.71689,9.10529,6.70079,0.42634
Resized_31_0127.tif,ilm - isos,14.42032,8.61245,6.46090,0.44804
Resized_31_0128.tif,ilm - isos,13.89840,6.37880,4.90920,0.35322
Resized_31_0129.tif,ilm - isos,13.39909,6.25204,5.12439,0.38244
Resized_31_0131.tif,ilm - isos,15.26096,7.12067,5.57934,0.36560
Resized_31_0134.tif,ilm - isos,14.70799,9.65218,6.81733,0.46351
Resized_31_0135.tif,ilm - isos,15.77671,10.68939,7.08314,0.44896
Resized_31_0136.tif,ilm - isos,13.37100,7.21481,5.29157,0.39575
Resized_31_0137.tif,ilm - isos,13.01393,5.29966,4.16864,0.32032
Resized_31_0140.tif,ilm - isos,12.69132,6.05883,4.59594,0.36213
Resized_31_0141.tif,ilm - isos,11.68425,5.38841,4.14923,0.35511
Resized_31_0142.tif,ilm - isos,13.47489,6.32416,4.85083,0.35999
Resized_31_0143.tif,ilm - isos,12.68539,6.64877,5.19369,0.40942
Resized_31_0144.tif,ilm - isos,12.54429,6.06082,4.46242,0.35573
Resized_31_0145.tif,ilm - isos,12.67648,5.42399,4.40969,0.34786
Resized_31_0147.tif,ilm - isos,13.01210,5.92536,4.71686,0.36250
Resized_31_0148.tif,ilm - isos,13.24772,6.20095,5.03314,0.37992
Resized_31_0150.tif,ilm - isos,13.35776,7.26264,5.49940,0.41170
Resized_31_0154.tif,ilm - isos,14.76484,8.98952,6.53495,0.44260
Resized_31_0155.tif,ilm - isos,14.19018,7.57423,5.96868,0.42062
Resized_31_0156.tif,ilm - isos,14.32785,7.14319,5.47258,0.38195
Resized_31_0157.tif,ilm - isos,14.43128,7.36930,5.70773,0.39551
Resized_31_0163.tif,ilm - isos,14.92489,9.00577,6.87461,0.46061
Resized_31_0165.tif,ilm - isos,13.91621,8.22223,6.25466,0.44945
Resized_31_0166.tif,ilm - isos,13.44795,7.03839,5.23315,0.38914
Resized_31_0167.tif,ilm - isos,12.45114,6.33881,4.89296,0.39297
Resized_31_0168.tif,ilm - isos,13.34703,6.81321,4.95281,0.37108
Resized_31_0170.tif,ilm - isos,13.83311,6.85512,5.44854,0.39388
Resized_31_0171.tif,ilm - isos,13.62169,7.98869,5.65159,0.41490
Resized_31_0174.tif,ilm - isos,14.27603,10.30872,7.10323,0.49756
Resized_31_0176.tif,ilm - isos,13.64361,7.52884,5.88535,0.43136
Resized_31_0178.tif,ilm - isos,14.12877,6.97360,5.63810,0.39905
Resized_31_0179.tif,ilm - isos,14.06575,8.59089,6.31685,0.44909
Resized_31_0180.tif,ilm - isos,14.15297,7.70229,5.83552,0.41232
Resized_31_0183.tif,ilm - isos,13.90091,6.38466,4.76849,0.34303
Resized_31_0184.tif,ilm - isos,14.88927,9.28756,6.50054,0.43659
Resized_31_0185.tif,ilm - isos,14.92717,10.92757,7.38074,0.49445
Resized_31_0186.tif,ilm - isos,14.10776,7.95077,6.20762,0.44001
Resized_31_0187.tif,ilm - isos,14.54475,8.41309,6.34597,0.43631
Resized_31_0188.tif,ilm - isos,15.88425,8.35762,6.35292,0.39995
Resized_31_0189.tif,ilm - isos,13.00205,5.73179,4.40736,0.33897
Resized_31_0192.tif,ilm - isos,14.24909,7.28479,5.76852,0.40483
Resized_31_0193.tif,ilm - isos,14.95160,7.23513,5.59229,0.37403
Resized_31_0194.tif,ilm - isos,14.72877,7.80772,5.99764,0.40721
Resized_31_0198.tif,ilm - isos,12.80274,7.22220,5.42602,0.42382
Resized_31_0199.tif,ilm - isos,13.86301,7.23737,5.77104,0.41629
Resized_31_0201.tif,ilm - isos,12.75228,6.80382,4.70052,0.36860
Resized_31_0203.tif,ilm - isos,13.24612,6.61406,5.06386,0.38229
Resized_31_0206.tif,ilm - isos,12.42374,6.46955,4.86667,0.39172
Resized_31_0211.tif,ilm - isos,13.75205,8.23142,5.90916,0.42969
Resized_31_0212.tif,ilm - isos,15.16507,9.59423,7.09896,0.46811
Resized_31_0215.tif,ilm - isos,13.55320,7.11445,5.46114,0.40294
Resized_31_0216.tif,ilm - isos,13.22329,8.27198,5.80307,0.43885
Resized_31_0217.tif,ilm - isos,14.31507,8.14648,6.16678,0.43079
Resized_31_0218.tif,ilm - isos,12.71507,6.49855,5.04738,0.39696
Resized_31_0219.tif,ilm - isos,14.36210,7.73348,5.95538,0.41466
Resized_31_0221.tif,ilm - isos,13.72260,6.85877,5.06053,0.36877
Resized_31_0222.tif,ilm - isos,12.65525,6.40053,4.63823,0.36651
Resized_31_0224.tif,ilm - isos,12.56233,5.68862,4.25483,0.33870
Resized_31_0226.tif,ilm - isos,12.39817,5.42022,4.17295,0.33658
Resized_31_0227.tif,ilm - isos,14.23836,7.99176,5.99302,0.42091
Resized_31_0229.tif,ilm - isos,13.33881,6.12355,5.14530,0.38574
Resized_31_0230.tif,ilm - isos,14.89932,8.49293,6.64595,0.44606
Resized_31_0231.tif,ilm - isos,13.75137,8.88654,6.59400,0.47952
Resized_31_0232.tif,ilm - isos,14.13265,9.45290,6.84240,0.48416
Resized_31_0233.tif,ilm - isos,14.18927,7.75401,5.78524,0.40772
Resized_31_0235.tif,ilm - isos,13.32694,6.43753,4.91035,0.36845
Resized_31_0236.tif,ilm - isos,13.28995,6.97102,5.09005,0.38300
Resized_31_0237.tif,ilm - isos,13.57420,7.91094,5.96125,0.43916
Resized_31_0238.tif,ilm - isos,16.65091,10.63307,7.95033,0.47747
Resized_31_0239.tif,ilm - isos,13.64909,7.20156,5.31843,0.38965
Resized_31_0240.tif,ilm - isos,12.69475,5.62339,4.48111,0.35299
Resized_31_0242.tif,ilm - isos,12.32968,6.13965,4.69508,0.38079
Resized_31_0243.tif,ilm - isos,12.32237,5.19523,4.25682,0.34545
Resized_31_0245.tif,ilm - isos,12.16941,5.85843,4.32722,0.35558
Resized_31_0246.tif,ilm - isos,11.59886,5.60197,4.34784,0.37485
Resized_31_0250.tif,ilm - isos,13.38105,7.34140,5.07572,0.37932
Resized_31_0251.tif,ilm - isos,13.49041,5.60601,4.54777,0.33711
Resized_31_0252.tif,ilm - isos,15.34795,7.36479,5.87178,0.38258
Resized_31_0253.tif,ilm - isos,13.35274,7.45678,5.56766,0.41697
Resized_31_0255.tif,ilm - isos,16.08470,9.08916,6.95097,0.43215
Resized_31_0256.tif,ilm - isos,14.71804,7.37101,6.01552,0.40872
Resized_31_0257.tif,ilm - isos,14.08219,7.25411,5.60364,0.39792
Resized_31_0259.tif,ilm - isos,11.80228,5.77358,4.32128,0.36614
Resized_31_0260.tif,ilm - isos,13.02580,7.98920,5.34811,0.41058
Resized_31_0261.tif,ilm - isos,14.14201,7.30001,5.34641,0.37805
Resized_31_0263.tif,ilm - isos,14.01667,7.12511,5.26220,0.37542
Resized_31_0264.tif,ilm - isos,13.47352,6.46207,4.78430,0.35509
Resized_31_0265.tif,ilm - isos,14.05023,6.89266,5.46670,0.38908
Resized_31_0268.tif,ilm - isos,12.40959,6.22926,4.53731,0.36563
Resized_31_0269.tif,ilm - isos,12.95731,7.71532,5.40070,0.41681
Resized_31_0270.tif,ilm - isos,12.49361,5.52556,4.44934,0.35613
Resized_31_0271.tif,ilm - isos,12.25297,6.63204,4.89495,0.39949
Resized_31_0272.tif,ilm - isos,13.76621,8.38768,6.07502,0.44130
Resized_31_0273.tif,ilm - isos,13.10548,5.98379,4.56566,0.34838
Resized_31_0274.tif,ilm - isos,14.36256,7.12810,5.43333,0.37830
Resized_31_0276.tif,ilm - isos,12.93356,6.04088,4.74884,0.36717
Resized_31_0277.tif,ilm - isos,13.56187,6.94572,5.44683,0.40163
Resized_31_0278.tif,ilm - isos,12.16393,6.31187,4.85661,0.39926
Resized_31_0279.tif,ilm - isos,13.67032,7.86455,5.72479,0.41878
Resized_31_0280.tif,ilm - isos,12.76530,7.35271,5.44368,0.42644
Resized_31_0282.tif,ilm - isos,12.86256,7.81452,5.30231,0.41223
Resized_31_0284.tif,ilm - isos,13.32055,7.38950,5.44451,0.40873
Resized_31_0285.tif,ilm - isos,12.98425,7.21420,5.44335,0.41923
Resized_31_0286.tif,ilm - isos,12.56096,7.61737,5.50125,0.43796
Resized_31_0288.tif,ilm - isos,12.29201,6.41984,4.82149,0.39225
Resized_31_0290.tif,ilm - isos,11.54247,5.59571,4.23325,0.36675
Resized_31_0291.tif,ilm - isos,11.97648,5.78713,4.46486,0.37280
Resized_31_0292.tif,ilm - isos,10.93813,4.62339,3.71405,0.33955
Resized_31_0293.tif,ilm - isos,11.90411,5.52120,4.21639,0.35420
Resized_31_0294.tif,ilm - isos,11.21507,4.83208,3.94866,0.35209
Resized_31_0296.tif,ilm - isos,13.31712,7.74412,5.39815,0.40535
Resized_31_0297.tif,ilm - isos,12.55662,5.46990,4.32762,0.34465
Resized_31_0298.tif,ilm - isos,12.92466,7.82690,5.59719,0.43306
Resized_31_0299.tif,ilm - isos,12.48447,6.77879,5.27265,0.42234
Resized_31_0300.tif,ilm - isos,13.22009,8.83571,6.35737,0.48089
Resized_31_0301.tif,ilm - isos,13.08402,7.06013,5.48755,0.41941
Resized_31_0302.tif,ilm - isos,12.78174,6.84736,5.39076,0.42175
Resized_31_0303.tif,ilm - isos,13.56096,7.01515,5.39734,0.39801
Resized_31_0304.tif,ilm - isos,13.04566,6.86427,5.15405,0.39508
Resized_31_0305.tif,ilm - isos,13.40068,6.57279,5.21510,0.38917
Resized_31_0306.tif,ilm - isos,12.63196,6.72819,4.99363,0.39532
Resized_31_0307.tif,ilm - isos,14.09566,6.66503,5.10840,0.36241
Resized_31_0308.tif,ilm - isos,13.77489,6.42891,5.09026,0.36953
Resized_31_0309.tif,ilm - isos,14.87557,7.58566,5.87335,0.39483
Resized_31_0310.tif,ilm - isos,12.59589,6.18004,4.96773,0.39439
Resized_31_0311.tif,ilm - isos,13.56644,8.34829,5.67249,0.41813
Resized_31_0312.tif,ilm - isos,13.33105,6.36623,4.99643,0.37480
Resized_31_0313.tif,ilm - isos,14.03653,7.27413,5.48435,0.39072
Resized_31_0314.tif,ilm - isos,14.39406,7.10602,5.40323,0.37538
Resized_31_0315.tif,ilm - isos,14.22215,6.59279,5.14177,0.36153
Resized_31_0316.tif,ilm - isos,12.77991,5.70561,4.38261,0.34293
Resized_36_0000.tif,ilm - isos,17.79018,10.11128,8.53184,0.47958
Resized_36_0001.tif,ilm - isos,16.12055,9.19014,7.26167,0.45046
Resized_36_0002.tif,ilm - isos,18.20936,9.35701,7.36312,0.40436
Resized_36_0003.tif,ilm - isos,18.09498,10.32554,8.17493,0.45178
Resized_36_0004.tif,ilm - isos,19.09817,10.95568,8.74290,0.45779
Resized_36_0005.tif,ilm - isos,17.77260,10.36352,8.36734,0.47080
Resized_36_0006.tif,ilm - isos,15.90822,10.14952,7.95347,0.49996
Resized_36_0007.tif,ilm - isos,16.84977,8.74833,6.96868,0.41358
Resized_36_0008.tif,ilm - isos,16.49110,7.77414,6.41350,0.38891
Resized_36_0009.tif,ilm - isos,16.64543,8.61846,6.95717,0.41796
Resized_36_0010.tif,ilm - isos,14.87854,7.44012,6.00907,0.40388
Resized_36_0011.tif,ilm - isos,15.50662,8.49008,6.82274,0.43999
Resized_36_0012.tif,ilm - isos,15.04840,8.20865,6.56954,0.43656
Resized_36_0013.tif,ilm - isos,16.90479,8.19612,6.46751,0.38258
Resized_36_0014.tif,ilm - isos,15.49726,8.13700,6.24960,0.40327
Resized_36_0015.tif,ilm - isos,16.82785,9.26980,6.96688,0.41401
Resized_36_0016.tif,ilm - isos,17.75388,10.30805,7.47096,0.42081
Resized_36_0017.tif,ilm - isos,18.10753,11.07918,8.17976,0.45173
Resized_36_0018.tif,ilm - isos,17.57557,8.91376,6.96674,0.39639
Resized_36_0019.tif,ilm - isos,17.66210,9.82163,7.44351,0.42144
Resized_36_0020.tif,ilm - isos,16.66689,8.90083,7.12385,0.42743
Resized_36_0021.tif,ilm - isos,14.73995,7.25651,5.70642,0.38714
Resized_36_0022.tif,ilm - isos,15.62169,6.73466,5.70880,0.36544
Resized_36_0023.tif,ilm - isos,13.51735,6.42446,5.44271,0.40265
Resized_36_0024.tif,ilm - isos,15.80502,8.47003,6.70071,0.42396
Resized_36_0025.tif,ilm - isos,15.22717,7.26170,5.97580,0.39244
Resized_36_0027.tif,ilm - isos,14.83379,8.37613,6.62838,0.44684
Resized_36_0028.tif,ilm - isos,16.70023,8.23659,6.52624,0.39079
Resized_36_0029.tif,ilm - isos,14.75936,8.54867,6.73365,0.45623
Resized_36_0030.tif,ilm - isos,14.74886,7.81228,6.44902,0.43726
Resized_36_0031.tif,ilm - isos,15.58402,9.41167,7.05060,0.45243
